birthday.day,birthday.month,birthday.year,dates.entry_date,dates.leaving_date,legislature.end_year,legislature.number,legislature.raw_name,legislature.roman_number,legislature.start_year,mail,name,party.name,party.url,province,social.facebook,social.linkedin,social.twitter,url,web
0,0,0,07/05/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Moscoso del Prado Hernández, Juan","Ripa González, Vicente",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=81&idLegislatura=8,Navarra,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=356&idLegislatura=8,
0,0,0,03/07/2007,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Muñoz de Diego, María Montserrat","Pérez Martínez, Ángel",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=192&idLegislatura=8,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=394&idLegislatura=8,
0,0,0,26/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Muñoz González, Pedro José",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Ávila,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=202&idLegislatura=8,
0,0,0,11/06/2007,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Muñoz Resta, Miriam","Antich Oliver, Francesc",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=15&idLegislatura=8,Illes,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=384&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Muñoz Salvà, María Gràcia",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Illes,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=14&idLegislatura=8,
0,0,0,31/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Muñoz Santamaría, Lourdes",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Barcelona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=333&idLegislatura=8,
0,0,0,01/04/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Muñoz Uriol, Ángeles",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Málaga,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=346&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Murcia Barceló, Francisco Vicente",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Alicante,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=31&idLegislatura=8,
0,0,0,29/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Nadal i Aymerich, María Dolors",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Barcelona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=234&idLegislatura=8,
0,0,0,23/03/2004,18/06/2007,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Naharro de Mora, María Encarnación","González Moraga, José Miguel",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=387&idLegislatura=8,Albacete,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=17&idLegislatura=8,
0,0,0,04/07/2007,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Naranjo Bravo, María Josefa","Herrero Sainz-Rozas, María Soledad",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=361&idLegislatura=8,Guadalajara,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=395&idLegislatura=8,
0,0,0,01/04/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Narbona Ruiz, Cristina",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=349&idLegislatura=8,
0,0,0,24/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Nasarre Goicoechea, Eugenio",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=58&idLegislatura=8,
0,0,0,29/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Navarro Casillas, Isaura",G.P. Izquierda Unida - ICV ( GIU-ICV ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=206&idTipo=2&idLegislatura=8,Valencia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=254&idLegislatura=8,
0,0,0,29/03/2004,26/04/2004,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Navarro Garzón, Micaela","Martínez Higueras, Antonia",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=351&idLegislatura=8,Jaén,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=253&idLegislatura=8,
0,0,0,30/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Niño Rico, Encarnación",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Cádiz,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=306&idLegislatura=8,
0,0,0,26/06/2007,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Nuevo Hidalgo, Daniel","Roldós Caballero, María Mercedes",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=28&idLegislatura=8,Las,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=392&idLegislatura=8,
0,0,0,06/07/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Ojo Torres, José Luis del","Castillo Vera, Pilar del",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=272&idLegislatura=8,Granada,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=364&idLegislatura=8,
0,0,0,30/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Olabarría Muñoz, Emilio",G.P. Vasco (EAJ-PNV) ( GV (EAJ-PNV) ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=205&idTipo=2&idLegislatura=8,Álava,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=285&idLegislatura=8,
0,0,0,21/11/2006,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Oliva i Peña, Georgina","Puigcercós i Boixassa, Joan",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=295&idLegislatura=8,Barcelona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=379&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Oliver Sagreras, Isabel María",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Illes,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=13&idLegislatura=8,
0,0,0,25/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Oltra Torres, María Asunción",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Valencia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=145&idLegislatura=8,
0,0,0,13/11/2006,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Oms i Llohis, Joan","Montilla Aguilera, José",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=257&idLegislatura=8,Barcelona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=378&idLegislatura=8,
0,0,0,26/06/2007,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Oramas González-Moro, Ana María","Rivero Baute, Paulino",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=316&idLegislatura=8,Santa,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=393&idLegislatura=8,
0,0,0,26/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Oreiro Rodríguez, José Domingo Cipriano",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,A,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=173&idLegislatura=8,
0,0,0,21/04/2009,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Ábalos Meco, José Luis","Rodríguez-Piñero Fernández, Inmaculada",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=64&idLegislatura=9,Valencia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=372&idLegislatura=9,
0,0,0,27/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Aburto Baselga, Mª Rosario Fátima",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,Huelva,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=290&idLegislatura=9,
0,0,0,25/03/2008,14/06/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Acebes Paniagua, Ángel Jesús","Ortega Rodríguez, María de los Ángeles",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=406&idLegislatura=9,Ávila,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=70&idLegislatura=9,
0,0,0,22/09/2009,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Achutegui Basagoiti, María del Carmen Juana","Cortajarena Iturrioz, Elvira",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=47&idLegislatura=9,Gipuzkoa,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=389&idLegislatura=9,
0,0,0,25/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Agirretxea Urresti, Joseba Andoni",G.P. Vasco (EAJ-PNV) ( GV (EAJ-PNV) ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=204&idTipo=2&idLegislatura=9,Gipuzkoa,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=127&idLegislatura=9,
0,0,0,28/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Aguirre Rodríguez, Ramón",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Guadalajara,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=327&idLegislatura=9,
0,0,0,19/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Albendea Pabón, Juan Manuel",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Sevilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=40&idLegislatura=9,
0,0,0,25/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Alegria Continente, María Pilar",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,Zaragoza,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=141&idLegislatura=9,
0,0,0,25/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Alique López, Jesús",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,Guadalajara,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=123&idLegislatura=9,
0,0,0,21/04/2010,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Almagro Castro, Higinio","Sánchez Rubio, María José",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=208&idLegislatura=9,Granada,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=393&idLegislatura=9,
0,0,0,27/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Alonso Aranegui, Alfonso",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Araba,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=312&idLegislatura=9,
0,0,0,31/03/2008,06/10/2008,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Alonso García, Mercedes","Seller Roca de Togores, María Enriqueta",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=367&idLegislatura=9,Alicante,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=338&idLegislatura=9,
0,0,0,24/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Alonso Núñez, Alejandro",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,Toledo,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=58&idLegislatura=9,
0,0,0,28/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Alonso Suárez, José Antonio",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,León,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=323&idLegislatura=9,
0,0,0,26/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Álvarez Álvarez, Amador",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Cáceres,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=279&idLegislatura=9,
0,0,0,26/03/2008,14/07/2009,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Álvarez Arza, Magdalena","Pérez Morales, Daniel",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=384&idLegislatura=9,Málaga,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=217&idLegislatura=9,
0,0,0,25/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Álvarez de Toledo Peralta Ramos, Cayetana",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=117&idLegislatura=9,
0,0,0,25/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Álvarez Oteo, Eloísa",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,Soria,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=165&idLegislatura=9,
0,0,0,24/07/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Álvarez Villazán, Emilio","Rodríguez Ramos, María Soraya",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=259&idLegislatura=9,Valladolid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=366&idLegislatura=9,
0,0,0,24/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Álvarez-Arenas Cisneros, María Carmen",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=72&idLegislatura=9,
0,0,0,25/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Amuedo Moral, Emilio",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=9,Sevilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=96&idLegislatura=9,
0,0,0,27/03/2008,13/12/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Aparicio Pérez, Juan Carlos",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Burgos,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=293&idLegislatura=9,
0,0,0,24/03/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Aragonés Mendiguchía, Carlos",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=9,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=89&idLegislatura=9,
0,0,0,24/04/2008,27/09/2011,2011,9,IX Legislatura ( 2008-2011 ) ,IX,2008,,"Aranda Álvarez, Elviro","López Garrido, Diego",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=311&idLegislatura=9,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=352&idLegislatura=9,
